title,houseType,state,position,tags,unitPrice,totalPrice
光明国际,商业类,在售,"['黄江镇 ', ' 黄江镇 ', ' 黄江大道335号']",现房 娱乐丰富 美食云集 公园,价格待定,
金地龙城中央三期,商业类,在售,"['龙岗区 ', ' 龙岗中心城 ', ' 龙城大道金地龙城中央三期']",低单价 小户型 地铁沿线 近主干道,33000  元/平(均价),总价220万/套
万科双月湾,底商,在售,"['惠东 ', ' 惠东县 ', ' 惠州市惠东县平海镇南门海地段万科双月湾花园三区东地块']",品牌房企 小户型 现房 美食云集,15000  元/平(均价),总价63万/套
玖颂江湾,住宅,在售,"['石碣镇 ', ' 石碣镇 ', ' 石碣崇焕中路133号']",花园洋房 现房 大型社区 购物方便,15000  元/平(均价),总价142万/套
中裔玉陇公馆,住宅,在售,"['惠阳 ', ' 白云新城 ', ' 惠州市惠阳区淡水街道人民三路164号']",现房 小型社区 综合商场,12300  元/平(均价),总价100万/套
万科时富金色家园,住宅,在售,"['寮步镇 ', ' 寮步 ', ' 寮步镇东升路与寮城中路交汇处']",小户型 品牌房企 现房 绿化率高,110  万/套(总价),总价110万/套
富力惠林温泉,别墅,在售,"['惠城 ', ' 惠城区 ', ' 温泉大道2号']",复式 低密居所 大型社区 娱乐丰富,312.5  万/套(总价),总价237.5万/套
方圆东江月岛,住宅,在售,"['博罗 ', ' 博罗县 ', ' 宝瑞路方圆东江月岛']",公交直达 低密居所 绿化率高 休闲广场,8500  元/平(均价),总价73万/套
新力珑湾,住宅,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 惠阳经济开发区御和路']",公交直达 美食云集 综合商场 医疗配套,9300  元/平(均价),总价84.55万/套
国速世纪大厦,写字楼,在售,"['罗湖区 ', ' 地王 ', ' 宝安南路16、18号']",地铁沿线 公交直达 人车分流 成熟商圈,58000  元/平(均价),
国速世纪大厦,商业类,在售,"['罗湖区 ', ' 地王 ', ' 蔡屋围宝安南路16、18号']",免费专车 小户型 地铁沿线 公交直达 人车分流,70000  元/平(均价),总价370万/套
幸福荟,底商,在售,"['宝安区 ', ' 碧海 ', ' 前海西乡大道与兴业路交汇处']",低单价 自持商业 现房 成熟商圈,80000  元/平(均价),
龙光玖钻,底商,在售,"['龙华区 ', ' 红山 ', ' 中梅路与腾龙路交汇处']",品牌房企 小户型 地铁沿线 多轨交汇,110000  元/平(均价),总价513万/套
观澜逸街,底商,在售,"['龙华区 ', ' 观澜 ', ' 大和路与翠幽路交汇处']",低单价 低总价 近主干道 车位充足,86000  元/平(均价),
朗泓龙园大观二期,住宅,在售,"['龙岗区 ', ' 龙岗双龙 ', ' 碧新路与新生路交汇处']",免费专车 花园洋房 现房 大型社区 山景,40000  元/平(均价),总价353万/套
深圳·泰禾广场,商业类,在售,"['坪山区 ', ' 坪山 ', ' 坪山大道与比亚迪路交汇处西北角']",公交直达 近主干道 人车分流 银行,42000  元/平(均价),
天悦中央广场,住宅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 塘厦花园新街北']",公交直达 现房 购物方便 娱乐丰富,23000  元/平(均价),总价235万/套
卓越蔚蓝郡,底商,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 塘龙西路与龙林辅道交叉口']",品牌房企 小户型 现房 配套齐全,40000  元/平(均价),总价272万/套
天健公馆,住宅,在售,"['福田区 ', ' 竹子林 ', ' 香蜜湖街道办安托山六路与侨香四路交汇处西北侧']",近主干道 现房 绿化率高 山景,98000  元/平(均价),总价1212.6万/套
实地常春藤,底商,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 惠州市惠阳区惠南大道与联星路交汇处']",低单价 低总价 购物方便 美食云集,10800  元/平(均价),总价95.04万/套
盛世豪庭,住宅,在售,"['惠东 ', ' 惠东县 ', ' 惠东县白花镇联进中学侧地段']",现房,8600  元/平(均价),总价69万/套
盛世豪庭,底商,在售,"['惠东 ', ' 惠东县 ', ' 惠东县白花镇联进中学侧地段']",低单价 低总价,6800  元/平(均价),总价103万/套
领航城·领誉,住宅,在售,"['宝安区 ', ' 西乡 ', ' 107国道与航城大道交汇处']",地铁沿线 公交直达 现房 车位充足,57000  元/平(均价),
万科金域广场,商业类,在售,"['东坑镇 ', ' 大朗镇 ', ' 东莞市东坑镇东坑大道与金朗北路交汇路口']",小户型 loft,21000  元/平(均价),总价63万/套
唐商大厦,商业类,在售,"['宝安区 ', ' 沙井 ', ' 广深公路与上星南路与交汇处']",免费专车 低单价 低总价 小户型 贴心物业,33000  元/平(均价),总价175万/套
北大资源·公馆1898,住宅,在售,"['樟木头镇 ', ' 樟木头镇 ', ' 东莞市樟木头镇天一城旁']",小型社区,18000  元/平(均价),总价162万/套
天盛海湾里,住宅,在售,"['惠东 ', ' 惠东县 ', ' 广东省惠州市惠东县平海镇，双月湾景区南门海旁， 港口跨海大桥西侧']",小户型 低密居所 小型社区,98  万/套(总价),总价88.2万/套
家路壹号,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 淡水承修四路南侧草洋片区']",现房 绿化率高 购物方便 娱乐丰富,14000  元/平(均价),总价131万/套
和瑞乐府,底商,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 大亚湾西区龙山六路与新荷大道交汇处']",低单价 低总价 车位充足,14500  元/平(均价),
深业泰富广场,写字楼,在售,"['罗湖区 ', ' 笋岗 ', ' 罗湖笋岗梨园路与梅园路交汇处']",地铁沿线 公交直达 人车分流 配套齐全,53000  元/平(均价),
阳基御龙山,商业类,在售,"['龙华区 ', ' 观澜 ', ' 福城办事处福前路南侧']",公交直达 即将交房 配套齐全 购物方便,50000  元/平(均价),
星河天地,住宅,在售,"['光明区 ', ' 公明 ', ' 光明大道']",私属庭院 绿化率高 人车分流 公园,46200  元/平(均价),
碧桂园凤凰国际智谷,商业类,在售,"['宝安区 ', ' 西乡 ', ' 西乡共和工业路']",免费专车 低单价 低总价 品牌房企 小户型,41000  元/平(均价),总价140万/套
益田玫瑰府邸,别墅,在售,"['凤岗镇 ', ' 凤岗镇 ', ' 龙平东路与博深高速交汇处']",复式 现房 绿化率高 购物方便,2400  万/套(总价),总价2400万/套
百花里,底商,在售,"['福田区 ', ' 百花 ', ' 百花三路2号']",地铁沿线 现房 成熟商圈 娱乐丰富,350000  元/平(均价),
瀚柏·青柠时代,商业类,在售,"['万江区 ', ' 客运总站 ', ' 莲子坊商业大道2号']",低单价 小户型 现房 购物方便,15000  元/平(均价),总价90万/套
保利达小行星,底商,在售,"['宝安区 ', ' 车公庙 ', ' 新桥立交东侧']",低单价 私属庭院 现房 人车分流,40000  元/平(均价),
悦玺公馆,住宅,在售,"['大亚湾 ', ' 澳头 ', ' 广东省惠州市大亚湾澳头大涌路与中兴二路交汇处']",小户型 小型社区,12000  元/平(均价),总价82万/套
佳兆业城市广场五期,底商,在售,"['龙岗区 ', ' 坂田 ', ' 深圳坂雪岗科技城中浩一路、宝吉路交汇处']",品牌房企 小户型 公交直达 近主干道,100000  元/平(均价),总价400万/套
新彩苑,底商,在售,"['龙华区 ', ' 梅林关 ', ' 深圳市龙华区新区大道与宁远路交汇处']",低单价 低总价 人车分流 购物方便,90000  元/平(均价),
荣德SPACE,底商,在售,"['龙岗区 ', ' 横岗 ', ' 龙岗大道横岗地铁站C出口']",自持商业 地铁沿线 多轨交汇 现房,150000  元/平(均价),
地铁锦上花园三期,商业类,未开盘,"['龙岗区 ', ' 横岗 ', ' 龙 岗大道地铁六约站东南侧']",地铁沿线 环线房 娱乐丰富 美食云集,价格待定,
揽胜湾,住宅,未开盘,"['常平镇 ', ' 常平镇 ', ' 太和路8号']",低密居所 绿化率高 购物方便 美食云集,16500  元/平(均价),
海伦堡中侨公馆,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 淡水街道爱民中路136号']",小户型 绿化率高 小型社区 娱乐丰富,12300  元/平(均价),总价96万/套
和昌·众筑中央园著,住宅,在售,"['黄江镇 ', ' 黄江镇 ', ' 东莞市黄江镇锦绣路7号']",健身跑道 近主干道 小型社区 人车分流,21000  元/平(均价),总价195万/套
赛格ECO中心,写字楼,在售,"['龙岗区 ', ' 布吉水径 ', ' 布吉街道布龙路18号']",自持商业 地铁沿线 公交直达 现房,60000  元/平(均价),
星河丹堤F区,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 星河丹堤F区']",公交直达 低密居所 绿化率高 休闲广场,17500  元/平(均价),总价185万/套
赛格ECO中心,底商,在售,"['龙岗区 ', ' 布吉水径 ', ' 布吉街道布龙路18号']",低单价 自持商业 地铁沿线 公交直达,60000  元/平(均价),
星河时代花园,住宅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 东莞市塘厦镇林村星河一路1号']",小户型 loft 公交直达 近主干道,25000  元/平(均价),总价165万/套
虹海金岸,住宅,在售,"['惠东 ', ' 惠东县 ', ' 东山海地段虹海金岸']",小户型 绿化率高 大型社区,86.4  万/套(总价),总价86.4万/套
勤诚达前海世界,写字楼,在售,"['宝安区 ', ' 新安 ', ' 创业二路与新安三路交汇处']",地铁沿线 公交直达 现房 配套齐全,55000  元/平(均价),
御玺山大峡谷,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 惠州大亚湾石化大道与龙山九路交汇处']",小户型 现房 低密居所,13500  元/平(均价),总价101万/套
阳光城天悦,商业类,在售,"['罗湖区 ', ' 春风路 ', ' 春风路与新安路交汇处东北角']",小户型 地铁沿线 人车分流 娱乐丰富,65000  元/平(均价),总价327万/套
融创公园首府·时光里,商业类,在售,"['黄江镇 ', ' 黄江镇 ', ' 黄江镇环城南路1号']",小户型 购物方便 娱乐丰富 公园,23500  元/平(均价),总价80万/套
新彩苑,商业类,在售,"['龙华区 ', ' 梅林关 ', ' 新区大道与宁远路交汇处']",免费专车 小户型 车位充足 人车分流 购物方便,62000  元/平(均价),总价430万/套
润科华府,商业类,在售,"['宝安区 ', ' 曦城 ', ' 西乡街道洲石路与鹤州四路交汇处西北侧']",免费专车 低单价 小户型 现房 人车分流,47000  元/平(均价),总价225.6万/套
实地木槿雅著,住宅,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 三和街道实地木槿雅著']",公交直达 休闲广场 景区 医疗配套,9500  元/平(均价),总价103万/套
深业中城,商业类,在售,"['福田区 ', ' 香蜜湖 ', ' 红荔西路与农园路交汇处']",品牌房企 小户型 近主干道 人车分流,112000  元/平(均价),总价548万/套
万科大中江南院子,住宅,在售,"['沙田镇 ', ' 沙田镇 ', ' 沙田东莞滨海湾沿江高速沙田出口']",品牌房企 私属庭院 公交直达 低密居所,18500  元/平(均价),总价175万/套
万科东新翡翠松湖,住宅,在售,"['寮步镇 ', ' 寮步 ', ' 寮步镇蟠龙路（海悦花园对面）']",公交直达 现房 低密居所 购物方便,23500  元/平(均价),总价219万/套
融创智汇大厦,底商,在售,"['龙华区 ', ' 龙华中心 ', ' 龙胜路和景龙建设路交汇处']",低单价 地铁沿线 近主干道 现房,60000  元/平(均价),
奥园城市天地,商业类,在售,"['樟木头镇 ', ' 樟木头镇 ', ' 先威大道85号']",小户型 复式 公交直达 人车分流,15500  元/平(均价),总价45万/套
虎门·君悦东方,住宅,在售,"['虎门镇 ', ' 太平广场 ', ' 太沙路金洲段335号']",现房 大型社区 购物方便 美食云集,25000  元/平(均价),总价250万/套
中骏云景府,住宅,在售,"['龙岗区 ', ' 坪地 ', ' 深汕公路与深汕高速交汇处']",免费专车 品牌房企 近主干道 临近高速 绿化率高,35000  元/平(均价),总价352万/套
和谷金裕城,商业类,在售,"['宝安区 ', ' 松岗 ', ' 广田路37号']",低单价 小户型,28000  元/平(均价),总价186万/套
碧桂园信鸿銅雀台,别墅,在售,"['麻涌镇 ', ' 麻涌镇 ', ' 望海路5号']",品牌房企 复式 车位充足 大型社区,400  万/套(总价),总价429万/套
丰谷天玺,住宅,在售,"['大亚湾 ', ' 龙光城 ', ' 龙山一路69号']",自持商业 公交直达 大型社区 银行,14000  元/平(均价),总价117万/套
Open Mall-禧食街,底商,在售,"['宝安区 ', ' 西乡 ', ' 固戍一路与红湾路交汇处']",低单价 低总价 近主干道 现房,60000  元/平(均价),
京基御景珑庭,住宅,未开盘,"['宝安区 ', ' 沙井 ', ' 新沙路与西环路交汇处']",近主干道 购物方便 美食云集,价格待定,
中洲滨海商业中心,商业类,在售,"['福田区 ', ' 上下沙 ', ' 上沙大道与上沙椰树路交汇处']",免费专车 低总价 小户型 地铁沿线 多轨交汇,86000  元/平(均价),总价310万/套
观海华府,住宅,在售,"['大亚湾 ', ' 澳头 ', ' 大亚湾中心区澳头飞帆二村76号']",小户型 公交直达 小型社区 运动健身,98.75  万/套(总价),总价98.75万/套
深国际万科和雅轩,住宅,在售,"['龙华区 ', ' 民治 ', ' 深圳市龙华区民治街道办民治大道与民乐路交汇处']",品牌房企 小户型 地铁沿线 公交直达,66000  元/平(均价),总价515万/套
京基御景峯,商业类,在售,"['南山区 ', ' 大学城 ', ' 长岭陂站A1出口']",免费专车 近主干道 现房 购物方便 美食云集,75000  元/平(均价),总价870万/套
万科首铸·东江之星,商业类,在售,"['南城区 ', ' 宏远北 ', ' 南城鸿福西路与港口大道交汇处']",品牌房企 小户型 公交直达 即将交房,19500  元/平(均价),总价60万/套
万科皇马郦宫,住宅,在售,"['东城区 ', ' 火炼树 ', ' 八一路皇马郦宫峰景湾']",健身跑道 近主干道 车位充足 绿化率高,29000  元/平(均价),总价670万/套
红山府,商业类,在售,"['龙华区 ', ' 红山 ', ' 民繁路与民宝路交汇处 4号线红山地铁站A出口']",免费专车 品牌房企 小户型 近主干道 现房,620  万/套(总价),总价620万/套
星河传奇,底商,在售,"['龙华区 ', ' 红山 ', ' 上塘路与民塘路交汇处']",近主干道 现房 购物方便 娱乐丰富,100000  元/平(均价),
博林君瑞Hello Park,底商,在售,"['宝安区 ', ' 沙井 ', ' 沙井中心路与上星南路交汇处']",低单价 自持商业 现房 人车分流,80000  元/平(均价),
阳光城·愉景湾,住宅,在售,"['石碣镇 ', ' 石碣镇 ', ' 黎屋爱敬路与崇焕中路交汇处']",公交直达 配套齐全 购物方便 公园,16000  元/平(均价),总价152万/套
佳兆业城市广场六期,商业类,在售,"['龙岗区 ', ' 坂田 ', ' 雪岗北路与坂雪岗大道交汇处']",免费专车 品牌房企 小户型 公交直达 近主干道,44000  元/平(均价),总价215万/套
宝泰雅苑,住宅,在售,"['龙华区 ', ' 红山 ', ' 龙华区民治梅龙路西侧']",地铁沿线 公交直达 绿化率高 小型社区,60000  元/平(均价),总价515万/套
德洲城六期,底商,在售,"['大亚湾 ', ' 龙光城 ', ' 惠州市大亚湾西区樟树埔龙山一路61号']",现房 购物方便 美食云集 公园,36000  元/平(均价),总价316.8万/套
富丽华府,住宅,在售,"['大亚湾 ', ' 澳头 ', ' 广东省惠州市大亚湾澳头新澳大道三街9号']",小户型 现房 小型社区 购物方便,11000  元/平(均价),总价85万/套
博林腾瑞,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 大亚湾龙海三路广外附设外语学校旁']",小户型 现房 大型社区 购物方便,14300  元/平(均价),总价90万/套
润科华府,商业类,在售,"['宝安区 ', ' 曦城 ', ' 西乡街道洲石路与鹤州四路交汇处西北侧']",免费专车 低单价 小户型 现房 人车分流,47000  元/平(均价),总价225.6万/套
新彩苑,商业类,在售,"['龙华区 ', ' 梅林关 ', ' 新区大道与宁远路交汇处']",免费专车 小户型 车位充足 人车分流 购物方便,62000  元/平(均价),总价430万/套
深圳·泰禾广场,商业类,在售,"['坪山区 ', ' 坪山 ', ' 坪山大道与比亚迪路交汇处西北角']",公交直达 近主干道 人车分流 银行,42000  元/平(均价),
实地木槿雅著,住宅,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 三和街道实地木槿雅著']",公交直达 休闲广场 景区 医疗配套,9500  元/平(均价),总价103万/套
深业中城,商业类,在售,"['福田区 ', ' 香蜜湖 ', ' 红荔西路与农园路交汇处']",品牌房企 小户型 近主干道 人车分流,112000  元/平(均价),总价548万/套
光明国际,商业类,在售,"['黄江镇 ', ' 黄江镇 ', ' 黄江大道335号']",现房 娱乐丰富 美食云集 公园,价格待定,
悦玺公馆,住宅,在售,"['大亚湾 ', ' 澳头 ', ' 广东省惠州市大亚湾澳头大涌路与中兴二路交汇处']",小户型 小型社区,12000  元/平(均价),总价82万/套
佳兆业城市广场五期,底商,在售,"['龙岗区 ', ' 坂田 ', ' 深圳坂雪岗科技城中浩一路、宝吉路交汇处']",品牌房企 小户型 公交直达 近主干道,100000  元/平(均价),总价400万/套
万科大中江南院子,住宅,在售,"['沙田镇 ', ' 沙田镇 ', ' 沙田东莞滨海湾沿江高速沙田出口']",品牌房企 私属庭院 公交直达 低密居所,18500  元/平(均价),总价175万/套
天悦中央广场,住宅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 塘厦花园新街北']",公交直达 现房 购物方便 娱乐丰富,23000  元/平(均价),总价235万/套
奥园隆基绿洲花园,住宅,未开盘,"['大亚湾 ', ' 万达 ', ' 惠州大亚湾大道和龙海二路交界处']",现房 小型社区 购物方便 娱乐丰富,13200  元/平(均价),总价120万/套
京基御景峯,住宅,在售,"['南山区 ', ' 大学城 ', ' 长岭陂站A1出口']",即将交房 大型社区 购物方便 美食云集,82000  元/平(均价),总价910.2万/套
侨城一号广场,商业类,在售,"['南山区 ', ' 华侨城 ', ' 侨香路与深云路交汇处东北侧']",复式 贴心物业 车位充足 配套齐全,130000  元/平(均价),总价3012万/套
中海云麓公馆,别墅,在售,"['凤岗镇 ', ' 凤岗镇 ', ' 光辉大道与城邦大道交叉口西南150米']",品牌房企 复式 公交直达 现房,50000  元/平(均价),总价1200万/套
瑞银昌V+公寓,商业类,在售,"['惠城 ', ' 仲恺 ', ' 惠州市仲恺高新区陈江街道陈江大道北46号']",低总价 现房 车位充足,12500  元/平(均价),
佳兆业城市广场五期,商业类,在售,"['龙岗区 ', ' 坂田 ', ' 深圳坂雪岗科技城中浩一路、宝吉路交汇处']",免费专车 品牌房企 自持商业 公交直达 近主干道,40000  元/平(均价),
美悦湾,住宅,在售,"['大亚湾 ', ' 大亚湾中心区 ', ' 中兴五路东侧（体育馆北）']",现房 购物方便 娱乐丰富 公园,12500  元/平(均价),总价131.25万/套
前海卓越时代广场,底商,在售,"['宝安区 ', ' 宝安中心 ', ' 宝华路与海天路交汇处东南角(宝安区政府附近)']",近主干道 现房 成熟商圈 购物方便,1390  万/套(总价),
玖颂江湾,商业类,在售,"['石碣镇 ', ' 石碣镇 ', ' 石碣崇焕中路133号']",小户型 复式 现房 购物方便,12000  元/平(均价),总价42万/套
天麟天瑞,住宅,在售,"['大朗镇 ', ' 大朗镇 ', ' 东莞市大朗镇富民中路与长富中路交汇处']",现房 绿化率高 购物方便 美食云集,24000  元/平(均价),总价232万/套
荣盛御湖观邸,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 惠州市大亚湾西区龙海三路（龙尾山水库北侧）']",小户型 大型社区 购物方便 美食云集,11200  元/平(均价),总价93.6万/套
奥园观澜誉峰,别墅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 塘厦黎塘三路1号']",复式 现房 大型社区 配套齐全,36000  元/平(均价),总价760万/套
正展逸园,住宅,在售,"['龙岗区 ', ' 坂田 ', ' 坂澜大道1号']",公交直达 近主干道 现房 低密居所,58000  元/平(均价),
龙光玖龙山,住宅,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 三和街道和兴路地段']",公交直达 大型社区 银行,9500  元/平(均价),总价84.55万/套
三科麓湾,别墅,在售,"['大鹏新区 ', ' 大鹏半岛 ', ' 葵涌街道溪涌高速出口']",现房 低密居所 购物方便 娱乐丰富,110000  元/平(均价),总价2134万/套
泰丰牧马湖,住宅,在售,"['大亚湾 ', ' 万达 ', ' 大亚湾大道与龙海二路交汇处']",自持商业 近主干道 车位充足 大型社区,17500  元/平(均价),总价261万/套
里城玺樾山,住宅,在售,"['龙岗区 ', ' 布吉水径 ', ' 深圳吉华 三联郊野公园布李路西侧']",免费专车 小户型 即将交房 绿化率高 购物方便,52000  元/平(均价),总价407万/套
和瑞乐府,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 大亚湾西区龙山六路与新荷大道交汇处']",现房 小型社区,14500  元/平(均价),总价107万/套
麟恒中心广场三期,住宅,在售,"['龙岗区 ', ' 横岗 ', ' 龙岗大道横岗六约社区普龙街']",免费专车 地铁沿线 近主干道 现房 绿化率高,45000  元/平(均价),总价470万/套
半山半海,别墅,在售,"['盐田区 ', ' 盐田港 ', ' 盐田港同富裕路10号']",公交直达 环线房 现房 车位充足,120000  元/平(均价),总价2100万/套
新宝轩V立方,写字楼,在售,"['光明区 ', ' 公明 ', ' 田寮路与三号路交汇处西侧（怡馨居旁）']",公交直达 近主干道 现房 购物方便,35000  元/平(均价),
佳兆业山海湾,住宅,在售,"['惠东 ', ' 惠东县 ', ' 惠东稔山镇亚婆角旅游度假区']",品牌房企 小户型 绿化率高 大型社区,12000  元/平(均价),总价57万/套
当代MOMA,住宅,在售,"['大亚湾 ', ' 澳头 ', ' 大亚湾安惠大道11号']",低总价 小户型 现房 大型社区,12000  元/平(均价),总价55万/套
侨城一号广场,写字楼,在售,"['南山区 ', ' 华侨城 ', ' 侨香路与深云路交汇处东北侧']",休闲会所 车位充足 人车分流 成熟商圈,72000  元/平(均价),
明德公馆,住宅,在售,"['罗湖区 ', ' 翠竹 ', ' 水贝一路水田一街']",小户型 公交直达 现房 车位充足,95000  元/平(均价),总价418万/套
联建君钰府,住宅,在售,"['宝安区 ', ' 新安 ', ' 前进一路与同和路交汇处北侧，沃尔玛旁']",免费专车 近主干道 现房 绿化率高 成熟商圈,64000  元/平(均价),总价700万/套
荣德国际ECC,底商,在售,"['龙岗区 ', ' 横岗 ', ' 龙岗大道与保康路交汇处荣德国际A座']",自持商业 地铁沿线 多轨交汇 现房,150000  元/平(均价),
碧桂园森林湖,住宅,在售,"['惠阳 ', ' 秋长 ', ' 广东省惠州市惠阳区永湖镇麻溪村357省道旁']",小户型 品牌房企 现房 公园,9500  元/平(均价),总价57万/套
旭辉江山墅,别墅,在售,"['石排镇 ', ' 石排镇 ', ' 公园南路与石崇大道交汇处']",小型社区 银行,28000  元/平(均价),总价420万/套
响水河畔,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 响水北路5号']",公交直达 购物方便 美食云集 公园,12500  元/平(均价),总价98.4万/套
蓝郡公馆,商业类,在售,"['盐田区 ', ' 沙头角 ', ' 沙头角街道沙深路西侧']",免费专车 低总价 小户型 现房 人车分流,55000  元/平(均价),总价285万/套
御城水都,住宅,在售,"['惠阳 ', ' 白云新城 ', ' 惠州市惠阳区淡水街道云新大道9号']",小户型 公交直达 小型社区 配套齐全,14600  元/平(均价),总价107万/套
华润城万象府,商业类,在售,"['南山区 ', ' 科技园 ', ' 华润万象天地']",品牌房企 地铁沿线 公交直达 即将交房,102000  元/平(均价),总价2800万/套
卓洲悦园,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 大亚湾西区上杨']",公交直达 大型社区 娱乐丰富 运动健身,14500  元/平(均价),总价129万/套
碧桂园天骄公馆,住宅,在售,"['惠城 ', ' 水口 ', ' 惠州市惠城区马安镇新乐路9号（新乐路惠阳高级中学旁）']",品牌房企 绿化率高 大型社区 银行,9950  元/平(均价),总价94.05万/套
卓越御山海,别墅,在售,"['惠东 ', ' 惠东县 ', ' 惠州市惠东县平海镇南门海']",小户型 购物方便 娱乐丰富 景区,24000  元/平(均价),总价146万/套
林间漫,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 大亚湾西区龙海三路与龙山五路交汇处']",公交直达 大型社区 购物方便 娱乐丰富,12500  元/平(均价),总价100万/套
金地碧桂园时代城,别墅,在售,"['石排镇 ', ' 石排镇 ', ' 石崇大道与公园南路交汇处']",品牌房企 大型社区 配套齐全 购物方便,24000  元/平(均价),总价410万/套
金地碧桂园时代城,住宅,在售,"['石排镇 ', ' 石排镇 ', ' 石崇大道与公园南路交汇处']",品牌房企 大型社区 配套齐全 购物方便,15700  元/平(均价),总价160万/套
碧桂园十里银滩维港湾,住宅,在售,"['惠东 ', ' 惠东县 ', ' 亚婆角海滨旅游度假区（广惠高速海湾大桥出口往右1公里）']",品牌房企 大型社区,12800  元/平(均价),总价114.365万/套
振江凤凰台,底商,在售,"['凤岗镇 ', ' 凤岗镇 ', ' 凤观路1号']",小户型 现房 车位充足 银行,25000  元/平(均价),总价60万/套
碧桂园雅豪轩,底商,在售,"['大亚湾 ', ' 龙光城 ', ' 大亚湾西区石化大道南侧（沿坪山河800米处）']",低单价 品牌房企 公交直达 现房,12000  元/平(均价),
方直星澜,住宅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 桥蛟中路3号']",花园洋房 绿化率高 人车分流 三甲医院,24000  元/平(均价),总价214万/套
月堤湾畔,住宅,在售,"['惠阳 ', ' 白云新城 ', ' 老围路5号']",绿化率高 小型社区,13000  元/平(均价),总价115万/套
东旭千江月,住宅,在售,"['惠城 ', ' 惠城区 ', ' 惠州市惠城区江北惠博大道468号']",低密居所 绿化率高,10400  元/平(均价),总价103万/套
远望一号花园,住宅,在售,"['博罗 ', ' 博罗县 ', ' 飞龙大道888号']",绿化率高,7500  元/平(均价),总价84万/套
东方银座·兰乔公馆,住宅,未开盘,"['常平镇 ', ' 常平镇 ', ' 常马路东方银座兰乔公馆']",健身跑道 低密居所 绿化率高,14000  元/平(均价),
君胜熙珑山,住宅,在售,"['龙岗区 ', ' 坪地 ', ' 龙岗大道君胜熙珑山']",免费专车 近主干道 现房 绿化率高,36000  元/平(均价),
花样年家天下,住宅,在售,"['惠阳 ', ' 秋长 ', ' 顺居路花样年家天下']",复式 水系园林 低密居所 绿化率高,11500  元/平(均价),总价114.7万/套
花样年家天下,别墅,在售,"['惠阳 ', ' 秋长 ', ' 顺居路花样年家天下']",水系园林 大型社区,18506  元/平(均价),
方大城,写字楼,在售,"['南山区 ', ' 华侨城 ', ' 龙珠四路2号']",现房 车位充足,65000  元/平(均价),
国韵华府,住宅,在售,"['大亚湾 ', ' 万达 ', ' 科技中路2号']",近主干道 现房 小型社区 成熟商圈,12600  元/平(均价),总价106.988万/套
碧桂园润杨溪谷,别墅,在售,"['惠阳 ', ' 南站新城 ', ' 惠阳区沙田镇田头村碧桂园润杨溪谷']",品牌房企 车位充足 大型社区 银行,31000  元/平(均价),总价356.5万/套
碧桂园润杨溪谷,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 深汕高速淡水东出口左转2公里']",品牌房企 低密居所 车位充足 银行,12500  元/平(均价),总价106.25万/套
中洲公园城,住宅,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 大亚湾惠阳区惠州南站迎宾大道']",休闲广场 景区,11000  元/平(均价),总价97.9万/套
融创智汇大厦,写字楼,在售,"['龙华区 ', ' 龙华中心 ', ' 龙胜路和景龙建设路交汇处']",地铁沿线 近主干道 现房 配套齐全,33000  元/平(均价),
万科首铸·东江之星,写字楼,在售,"['南城区 ', ' 宏远北 ', ' 南城鸿福西路与港口大道交汇处']",品牌房企 公交直达 车位充足 购物方便,18000  元/平(均价),总价160万/套
万科城市之光,商业类,在售,"['虎门镇 ', ' 虎门公园 ', ' 太宝路东150米']",品牌房企 小户型,26000  元/平(均价),总价105万/套
星河山海半岛,住宅,在售,"['惠东 ', ' 惠东县 ', ' 巽寮湾国际旅游度假区体育路1号']",小户型 低密居所 绿化率高 景区,12000  元/平(均价),总价63.8万/套
融创玖玺台,商业类,在售,"['南城区 ', ' 南城车站 ', ' 广东省东莞市众利路66号']",小户型 品牌房企 人车分流 购物方便,20000  元/平(均价),总价60万/套
