title,houseType,state,position,tags,unitPrice,totalPrice
香逸尚城,住宅,在售,上海周边/昆山/金变路166号,环线房 即将交房 绿化率高 购物方便,25000  元/平(均价),
福都商业美食广场,商业,在售,松江/松江新城/茸平路515号,低总价 环线房 现房,38000  元/平(均价),
荣安·海上明月,住宅,在售,上海周边/嘉兴/长安北路荣安·海上明月,低单价 低总价 环线房 低密居所,12000  元/平(均价),总价100万/套
九城家天下新座,写字楼,在售,松江/新桥/新车公路2号,环线房 现房 购物方便 娱乐丰富,25000  元/平(均价),
万联花园,住宅,在售,上海周边/嘉兴/嘉善大道与世纪大道交叉口,小户型 公交直达 环线房 现房,16500  元/平(均价),总价85万/套
中都华庭,住宅,在售,上海周边/嘉兴/康兴西路85号,小户型 公交直达 环线房 大型社区,15000  元/平(均价),总价130万/套
万联城万联商贸中心,商业,在售,"上海周边/嘉兴/嘉善大道与世纪大道交叉口,嘉善大道688号",低总价 旅游地产 环线房 现房,25000  元/平(均价),
磐达华庭,住宅,在售,浦东/临港新城/水芸路801号,低总价 地铁沿线 公交直达 现房,29625  元/平(均价),总价281万/套
翡翠公馆,住宅,在售,上海周边/嘉兴/申友路188号,环线房 低密居所 绿化率高 美食云集,15500  元/平(均价),总价136万/套
碧桂园嘉誉,底商,在售,"嘉定/徐行/启悦路700弄, 启悦路700号",品牌房企 环线房 近主干道 现房,32000  元/平(均价),
泰禾金尊府,住宅,在售,上海周边/苏州/东方大道泰禾金尊府,品牌房企 环线房 现房 绿化率高,27000  元/平(均价),总价391万/套
鑫苑鑫都汇,商业,在售,"上海周边/昆山/泗泾路、外青松公路路口, 花桥镇泗泾路99号",地铁沿线 公交直达 现房 购物方便,28000  元/平(均价),
龙湖·春江郦城,住宅,在售,上海周边/嘉兴/平湖宏建路和兴平一路交叉口,品牌房企 环线房 小型社区 购物方便,15200  元/平(均价),总价123万/套
阳光城翡丽湾,住宅,在售,上海周边/嘉兴/滨海大道与盐北路交汇处东北角,低单价 低总价 品牌房企 小户型,12500  元/平(均价),总价95万/套
正黄翡翠合院,住宅,在售,上海周边/嘉兴/长安路正黄翡翠合院,环线房 现房 低密居所,17000  元/平(均价),总价263万/套
秀泰天地,商业,在售,嘉定/嘉定新城/宝安公路3446号,环线房 现房 车位充足,35000  元/平(均价),
华发公馆,住宅,在售,杨浦/周家嘴路/隆昌路611号,环线房 现房 绿化率高,94000  元/平(均价),总价1200万/套
余姚阳光城翡丽湾,住宅,在售,"上海周边/上海周边/历石线阳光城翡丽湾, 历石路99号, 历石线与329国道交叉口东南侧220米",低单价 低总价 环线房,8800  元/平(均价),总价100万/套
太仓珑悦兰庭,住宅,在售,上海周边/太仓/凤林路26-16号附近,环线房 现房 低密居所,13500  元/平(均价),总价134万/套
恒大香湖左岸,住宅,在售,上海周边/嘉兴/灵湖东路恒大香湖左岸,品牌房企 环线房 现房 低密居所,14500  元/平(均价),总价128万/套
世茂璀璨时代,住宅,在售,上海周边/嘉兴/南溪东路世茂璀璨时代,环线房,18500  元/平(均价),总价218万/套
万科启宸,住宅,在售,"宝山/罗泾/罗北路万科启宸, 沪太公路罗北路交汇处, 萧云路99弄",品牌房企 环线房 现房 低密居所,38000  元/平(均价),总价349万/套
万科启宸,别墅,在售,"宝山/罗泾/罗北路万科启宸, 沪太公路罗北路交汇处, 萧云路99弄",品牌房企 环线房 现房 购物方便,43000  元/平(均价),总价479万/套
复地万科活力中心,写字楼,在售,浦东/御桥/沪南路2157号,低总价 公交直达 环线房 现房,38000  元/平(均价),
香悦四季,住宅,在售,上海周边/常熟市/星安路36号,低单价 低总价 品牌房企 公交直达,11000  元/平(均价),总价115万/套
新沪紫郡,住宅,在售,上海周边/太仓/建业路21号,低单价 公交直达 环线房 现房,12000  元/平(均价),总价111万/套
星奕名筑,住宅,在售,上海周边/常熟市/集贤路105号,低单价 公交直达 环线房 美食云集,13000  元/平(均价),总价146万/套
大树彩虹里,商业类,在售,上海周边/嘉兴/三环南路与商务大道交叉口南,低单价 低总价 小户型 公交直达,12500  元/平(均价),总价93万/套
君悦豪庭,住宅,在售,上海周边/昆山/长江中路168号,低总价 小户型 环线房 现房,18000  元/平(均价),总价108万/套
万科金域澜湾鹭语墅,住宅,下期待开,浦东/临港新城/白荆路389弄,品牌房企 公交直达 环线房 低密居所,价格待定,
碧桂园-湖山源著,住宅,在售,上海周边/南通/南湖东路碧桂园-湖山源著,品牌房企 环线房 现房 低密居所,13500  元/平(均价),总价120万/套
碧桂园-湖山源著,别墅,在售,上海周边/南通/南湖东路碧桂园-湖山源著,低总价 品牌房企 环线房 现房,23000  元/平(均价),总价410万/套
百盛园,住宅,在售,上海周边/南通/纬四路百盛园,低单价 低总价 小户型 环线房,7500  元/平(均价),总价65万/套
碧桂园·观澜台,住宅,在售,上海周边/南通/牡丹江路南湖东路交汇处,品牌房企 环线房 即将交房 大型社区,13500  元/平(均价),总价160万/套
葛洲坝虹桥紫郡公馆,住宅,在售,青浦/徐泾/方家塘路33弄,公交直达 环线房 现房 低密居所,58000  元/平(均价),总价1019万/套
中铁逸都,商业,在售,"青浦/夏阳/外青松公路6161弄, 青竹路161弄",环线房 现房 银行,41000  元/平(均价),
龙湖天琅,写字楼,在售,闵行/老闵行/富才路与银春路交汇处,品牌房企 环线房 现房 车位充足,30000  元/平(均价),
久强幸福湾,住宅,在售,上海周边/南通/中山东路88号,低单价 低总价 环线房 现房,7500  元/平(均价),总价90万/套
远洋金融街·西郊宸章,住宅,在售,青浦/盈浦/盈港路1118号,品牌房企 地铁沿线 环线房 低密居所,41400  元/平(均价),总价331万/套
卓越维港,住宅,在售,闵行/老闵行/富岩路60弄,品牌房企 环线房 现房 低密居所,46500  元/平(均价),总价418万/套
宝龙世家9号公馆,商业类,在售,浦东/临港新城/渔港路宝龙世家9号公馆,低总价 环线房 现房 娱乐丰富,20000  元/平(均价),
金地水悦堂,别墅,在售,青浦/朱家角/浦泰路888弄246号,环线房 低密居所 即将交房 购物方便,450  万/套(总价),总价450万/套
莫里斯花源,住宅,在售,嘉定/徐行/新建一路1800弄,小户型 环线房 低密居所 绿化率高,32000  元/平(均价),总价280万/套
中粮首创禧瑞祥云,住宅,在售,浦东/新场/沪南路7635号,品牌房企 环线房 低密居所 绿化率高,45000  元/平(均价),总价400万/套
中科金地华韵,住宅,在售,浦东/惠南/靖海路547弄,环线房 低密居所 即将交房 购物方便,32000  元/平(均价),总价349万/套
雍锦园,住宅,在售,上海周边/南通/益寿路雍锦园,低单价 低总价 公交直达 环线房,7500  元/平(均价),总价100万/套
景秀江南,别墅,在售,上海周边/太仓/凤北路53号,低单价 低总价 公交直达 环线房,11500  元/平(均价),总价289万/套
龙湖卓越紫宸,住宅,在售,上海周边/嘉兴/永兴路与新兴二路交汇处,品牌房企 公交直达 环线房 购物方便,15000  元/平(均价),总价124万/套
融创香溢精彩天地（商铺）,商业,在售,普陀/光新/石泉东路239号,品牌房企 环线房 现房,70000  元/平(均价),
悦隽半岛,住宅,在售,上海周边/嘉兴/白水塘路南侧悦隽半岛,低总价 小户型 环线房,16500  元/平(均价),总价115万/套
东门町,商业,在售,上海周边/苏州/珠江南路788号,低总价 地铁沿线 环线房 现房,30000  元/平(均价),
金海湾·龙门府,住宅,在售,上海周边/南通/学区路与金海路交汇处,低单价 低总价 环线房 现房,8500  元/平(均价),总价75万/套
日月光伯爵湾,住宅,在售,嘉定/安亭/博园路8200弄,环线房 绿化率高 小型社区,31000  元/平(均价),总价396万/套
中海戈雅园,住宅,在售,奉贤/奉城/浦兰路与城协路交叉口,花园洋房 公交直达 环线房 低密居所,27500  元/平(均价),总价250万/套
绿地铂晶舍,住宅,在售,奉贤/柘林/江海南路与新塘路交汇处,品牌房企 环线房 低密居所 车位充足,29800  元/平(均价),总价265万/套
阿里巴巴如皋产业带,商业,在售,上海周边/南通/惠政路阿里巴巴如皋产业带,低单价 低总价 环线房 现房,8000  元/平(均价),
通州湾·十里蓝院,住宅,在售,上海周边/南通/东海大道通州湾·十里蓝院,低单价 低总价 环线房 现房,9000  元/平(均价),总价79万/套
新城悦隽,住宅,在售,上海周边/嘉兴/林丰路西侧，清溪路北侧,低单价 低总价 小户型 品牌房企,11000  元/平(均价),总价61万/套
同济晶萃,别墅,未开盘,松江/泗泾/泗陈公路2118弄,环线房 现房 车位充足 购物方便,价格待定,
东社望府,住宅,在售,上海周边/南通/三金线东社望府,低单价 低总价 环线房 现房,5000  元/平(均价),总价46万/套
迈横九号街,商业,在售,浦东/曹路/民雨路333弄,低总价 地铁沿线 公交直达 现房,42000  元/平(均价),
保利象屿公园悦府,住宅,在售,奉贤/南桥/金齐路618弄,品牌房企 小户型 环线房 低密居所,36000  元/平(均价),总价288万/套
衡源西岸壹号,住宅,下期待开,徐汇/徐汇滨江/喜泰路231号,环线房 现房 车位充足,价格待定,
中翔时尚广场,商业,在售,上海周边/苏州/嘉元路1060号,低总价 地铁沿线 公交直达 现房,30000  元/平(均价),
滴水湖馨苑悦湾,住宅,在售,浦东/临港新城/沪城环路与方竹路交汇处,低单价 环线房 现房 低密居所,26000  元/平(均价),总价359万/套
华润置地赛拉维,住宅,在售,奉贤/西渡/肖南路68弄,品牌房企 复式 环线房 低密居所,38500  元/平(均价),总价336万/套
山水庭院,住宅,在售,上海周边/嘉兴/九龙山大道与雅山东路交叉口,低单价 低总价 小户型 公交直达,13000  元/平(均价),总价79.3万/套
星悦天地,商业类,在售,上海周边/昆山/曹淞路868号,低总价 小户型 复式 环线房,21000  元/平(均价),总价70万/套
中交·阳羡美庐,别墅,在售,上海周边/上海周边/张灵幕公路南侧、玉女潭公路西侧,低总价 小户型 环线房 大型社区,22000  元/平(均价),总价125万/套
香缇雅苑,别墅,在售,上海周边/太仓/凤林路51号,复式 环线房 现房 小型社区,20000  元/平(均价),总价262万/套
东滩花园,别墅,在售,崇明/陈家镇/陈家镇揽海路7弄,公交直达 环线房 现房 低密居所,34768  元/平(均价),总价428万/套
绿地铂晶舍,别墅,在售,奉贤/柘林/江海南路与新塘路交汇处,品牌房企 环线房 现房 车位充足,550  万/套(总价),总价550万/套
北翼玖玖广场,商业类,在售,上海周边/南通/江海大道北翼玖玖广场,低单价 低总价 环线房 即将交房,10000  元/平(均价),
四季春城,商业类,在售,上海周边/南通/世纪大道四季春城,小户型 环线房 现房,15000  元/平(均价),总价82.5万/套
保利象屿公园悦府,别墅,在售,奉贤/南桥/金齐路618弄,品牌房企 环线房 小型社区 购物方便,36000  元/平(均价),总价580万/套
九龙溪畔,住宅,在售,上海周边/南通/蒲盛路九龙溪畔,低单价 环线房 小型社区 购物方便,6800  元/平(均价),总价91万/套
世纪江湾,住宅,未开盘,杨浦/新江湾城/国帆路世纪江湾,公交直达 环线房 现房 低密居所,价格待定,
鼎昌名邸,住宅,在售,上海周边/南通/人民路188号,低单价 环线房 现房 低密居所,4700  元/平(均价),总价63万/套
星澜府,住宅,在售,上海周边/上海周边/红旗路与四海大道交汇处,低单价 低总价 环线房 近主干道,8500  元/平(均价),总价95万/套
润泽嘉园,住宅,在售,上海周边/南通/丁新路150号,低单价 环线房 现房 低密居所,6200  元/平(均价),总价86万/套
萃湖上郡,住宅,在售,上海周边/嘉兴/东方北路萃湖上郡,低总价 公交直达 环线房 低密居所,13500  元/平(均价),总价120万/套
万和金街,商业,在售,上海周边/南通/朝霞东路166号,公交直达 环线房 现房 购物方便,23000  元/平(均价),
龙湖春江天玺,住宅,在售,奉贤/奉贤金汇/万顺路龙湖春江天玺,品牌房企 小户型 环线房 绿化率高,35300  元/平(均价),总价265万/套
龙湖春江天玺,别墅,下期待开,奉贤/奉贤金汇/万顺路与北行路交叉口,品牌房企 环线房 现房 大型社区,价格待定,
万科翡翠公园,商业,在售,浦东/张江/荣科路277号,地铁沿线 环线房 现房 购物方便,100000  元/平(均价),
置汇旭辉广场,写字楼,在售,浦东/洋泾/张杨路2389弄3号,,64000  元/平(均价),
海上湾鹭居,别墅,在售,青浦/朱家角/淀山湖大道3699弄,环线房 低密居所 绿化率高,430  万/套(总价),总价428万/套
明城新村桂花园,住宅,未开盘,奉贤/海湾/民乐路80弄,小户型 环线房 现房 绿化率高,价格待定,
天和尚海庭前,别墅,在售,奉贤/奉贤金汇/大叶公路6288弄,环线房 低密居所 车位充足 美食云集,50000  元/平(均价),总价660万/套
悦邻中心,商业,在售,上海周边/苏州/御窑路66号,低单价 低总价 地铁沿线 环线房,22000  元/平(均价),
碧桂园·林肯公园,住宅,未开盘,上海周边/南通/宏兴东路南，东方大道西,品牌房企 公交直达 环线房 低密居所,18500  元/平(均价),总价220万/套
中核锦悦府,住宅,在售,青浦/徐泾/盈港东路1000号,环线房 低密居所 绿化率高,58000  元/平(均价),总价870万/套
中骏天珑,住宅,在售,青浦/徐泾/方家塘路99号,品牌房企 环线房 低密居所 即将交房,58000  元/平(均价),总价520万/套
新城虹口金茂府,住宅,在售,虹口/凉城/广灵四路855弄,品牌房企 环线房 绿化率高 小型社区,102000  元/平(均价),总价1500万/套
保利玲玥公馆,住宅,在售,奉贤/海湾/江山路保利玲玥公馆,品牌房企 环线房 低密居所 绿化率高,19500  元/平(均价),总价160万/套
复地富顿街区,住宅,在售,松江/九亭/九亭大街851弄,地铁沿线 公交直达 即将交房 绿化率高,42000  元/平(均价),总价504万/套
复地富顿街区,别墅,未开盘,松江/九亭/九亭大街851弄,品牌房企 地铁沿线 公交直达 小型社区,价格待定,
卓越华润玲珑悦府,住宅,下期待开,宝山/罗店/月罗公路和潘泾路交叉向口南500米,环线房 现房 低密居所 购物方便,价格待定,
合景天悦,住宅,在售,松江/松江大学城/龙马路433弄（靠近广富林路）,品牌房企 环线房 现房 低密居所,49500  元/平(均价),总价495万/套
贝尚湾,住宅,下期待开,松江/九亭/沪亭北路488号,环线房 现房 低密居所,43000  元/平(均价),
招商·依云四季,商业,未开盘,上海周边/太仓/南海路8号,环线房 现房,价格待定,
长风瑞仕璟庭,住宅,下期待开,普陀/长风/丹巴路长风瑞仕璟庭,环线房 绿化率高 小型社区 美食云集,86000  元/平(均价),
南通碧桂园天悦,住宅,在售,上海周边/南通/江海路南通碧桂园天悦,低单价 品牌房企 环线房 现房,10500  元/平(均价),
复旦澜博湾,住宅,未开盘,上海周边/海门/香港路888号,环线房 低密居所 购物方便 运动健身,价格待定,
凤凰新城,住宅,在售,上海周边/南通/墩头路凤凰新城,低单价 低总价 环线房 现房,5500  元/平(均价),总价63万/套
海伦堡兰园,住宅,在售,松江/新桥/平阳河路555弄,复式 环线房 现房 低密居所,35000  元/平(均价),总价820万/套
太仓熙岸原著,住宅,在售,上海周边/太仓/慧溪路16号,低单价 低总价 环线房 现房,12500  元/平(均价),总价119万/套
新西塘孔雀城,住宅,在售,上海周边/嘉兴/嘉善大道与环湖路交汇处,低总价 小户型 环线房 低密居所,15000  元/平(均价),总价87万/套
花语江南,住宅,在售,上海周边/嘉兴/城南路与中环南路交叉口,品牌房企 公交直达 环线房 低密居所,24000  元/平(均价),总价345万/套
古北尚郡,住宅,在售,闵行/金虹桥/虹中路366号,小户型 贴心物业 环线房 现房,71000  元/平(均价),总价484万/套
云谷周庄,别墅,在售,上海周边/昆山/大桥路1688号,低单价 低总价 环线房 绿化率高,17500  元/平(均价),总价318万/套
原筑江南,别墅,在售,奉贤/青村/青村镇南路328号,环线房 车位充足 小型社区,42500  元/平(均价),总价900万/套
中旭广场,商业,在售,闵行/莘庄/春申路3555号,地铁沿线 公交直达 现房 娱乐丰富,41000  元/平(均价),
九庐,住宅,在售,浦东/梅园/滨江大道1773号,环线房 绿化率高,140000  元/平(均价),总价2114万/套
芝溪阁,住宅,在售,上海周边/常熟市/集贤路芝溪阁,环线房 低密居所 小型社区 购物方便,13800  元/平(均价),总价123万/套
花桥梦世界,商业类,在售,上海周边/昆山/金捷路68号,低总价 公园 景区 医疗配套,18500  元/平(均价),
绿地海越,写字楼,在售,宝山/顾村/沪太路5355弄,品牌房企 公交直达 环线房 现房,38000  元/平(均价),
荣盛祥云府,住宅,在售,上海周边/嘉兴/嘉兴市城东路与鸣羊路交叉口,低单价 品牌房企 环线房 绿化率高,11000  元/平(均价),总价121万/套
静安新城商铺,商业,在售,闵行/静安新城/龙茗路2229号,,60000  元/平(均价),
陆家嘴滴水涟岸,住宅,在售,浦东/临港新城/环湖北二路90号,地铁沿线 公交直达 低密居所 车位充足,29000  元/平(均价),总价260万/套
陆家嘴滴水涟岸,别墅,在售,浦东/临港新城/环湖北二路90号,地铁沿线 公交直达 车位充足 小型社区,34000  元/平(均价),总价580万/套
余姚中南漫悦湾,住宅,在售,上海周边/上海周边/迎霞北路与欣朗路交汇处,低单价 低总价 品牌房企 公交直达,9000  元/平(均价),总价90万/套
融信澜庭,住宅,在售,上海周边/嘉兴/姚九线与庆万路交叉口,低单价 低总价 环线房 低密居所,13000  元/平(均价),总价120万/套
雅居乐金茂中央公园,住宅,在售,上海周边/嘉兴/花园路雅居乐金茂中央公园,低单价 低总价 品牌房企 公交直达,13000  元/平(均价),总价124万/套
台升国际广场,商业,在售,"上海周边/嘉兴/南湖大道与长水路交汇处, 花园路与长水路交汇处西北侧",公交直达 环线房 现房 娱乐丰富,24000  元/平(均价),
台升国际广场,写字楼,在售,上海周边/嘉兴/花园路与长水路交汇处西北侧,公交直达 环线房 现房 娱乐丰富,12000  元/平(均价),
亲爱的洋房,住宅,在售,上海周边/嘉兴/城西路南侧，兴平四路以西,低单价 低总价 小户型 环线房,12000  元/平(均价),总价90万/套
古北ONE,住宅,在售,长宁/古北/荣华东道110号,地铁沿线 公交直达 即将交房 人车分流,100000  元/平(均价),总价1220万/套
卓越蔚蓝海岸,住宅,在售,上海周边/上海周边/杭州湾大道与滨海六路交汇处西500米,环线房 低密居所,13800  元/平(均价),总价125万/套
佳源都市,住宅,在售,上海周边/上海周边/滨河西路258号,低单价 低总价 环线房 绿化率高,9500  元/平(均价),总价93万/套
招商新城雍景湾,住宅,在售,上海周边/南通/朝霞东路招商新城雍景湾,低单价 低总价 环线房 低密居所,11500  元/平(均价),总价115万/套
星光耀广场,商业类,在售,上海周边/苏州/虎池路1583号,低总价 环线房 娱乐丰富 运动健身,16000  元/平(均价),
蓝光雍锦湾,住宅,在售,上海周边/上海周边/滨海大道与兴慈一路交叉口,低单价 低总价 品牌房企 公交直达,12500  元/平(均价),总价105万/套
兆地生活广场,商业,在售,嘉定/丰庄/新郁路807号,低总价 环线房 现房 车位充足,70000  元/平(均价),
翡翠观澜,住宅,在售,上海周边/太仓/南海路99号,环线房 绿化率高 小型社区 购物方便,14500  元/平(均价),总价133万/套
玺樾西塘,商业,在售,上海周边/嘉兴/南苑东路39号,环线房 现房 娱乐丰富 运动健身,30000  元/平(均价),
上影广场,商业,未开盘,嘉定/嘉定新城/洪德路815弄,环线房 现房,40000  元/平(均价),
南通碧桂园云谷,商业类,在售,上海周边/南通/长虹路南通碧桂园云谷,低单价 低总价 环线房 现房,10000  元/平(均价),
融创海逸长洲,住宅,在售,上海周边/嘉兴/鱼鳞路融创海逸长洲,低单价 低总价 品牌房企 小户型,13000  元/平(均价),总价105万/套
融创海越府,别墅,在售,上海周边/嘉兴/新兴二路与平成路交汇处,品牌房企 公交直达 环线房 即将交房,30000  元/平(均价),总价460万/套
上坤上街,商业,在售,宝山/罗店/塘西街299弄,环线房 近主干道 现房 车位充足,45000  元/平(均价),
兰韵文化中心,写字楼,在售,青浦/徐泾/蟠龙路889弄,环线房 娱乐丰富 运动健身 公园,50000  元/平(均价),
象屿上海年华,商业,在售,松江/莘闵别墅/明华路1077弄,环线房 现房 购物方便 美食云集,330  万/套(总价),
柳岸春风景苑,住宅,在售,上海周边/嘉兴/平安路与振兴东路交汇处,低单价 低总价 小户型 环线房,9000  元/平(均价),总价57.8万/套
祥符荡·泊樾,住宅,未开盘,上海周边/嘉兴/恒天祥符荡文创产业园,环线房 现房 低密居所,价格待定,
祥符荡·泊樾,别墅,在售,上海周边/嘉兴/南苑路285号,环线房 现房 小型社区,23000  元/平(均价),总价422万/套
青浦万达茂,写字楼,在售,青浦/盈浦/淀山湖大道851号,低总价 品牌房企 公交直达 环线房,21000  元/平(均价),
大名城紫金九号2期,住宅,在售,浦东/唐镇/诚礼路298弄,环线房 现房 低密居所,62500  元/平(均价),总价719万/套
中茂世纪财富广场,商业,在售,嘉定/徐行/汇源路218弄,公交直达 环线房 现房 购物方便,40000  元/平(均价),
嘉兴恒大御景湾,住宅,在售,上海周边/嘉兴/龙湫路与陈山路交汇处,品牌房企 环线房 绿化率高 大型社区,14800  元/平(均价),总价130万/套
麟湖公元壹号,住宅,在售,上海周边/嘉兴/奥星路155号,低单价 低总价 小户型 环线房,11000  元/平(均价),总价82万/套
龙润壹城,住宅,在售,上海周边/嘉兴/中港路360号,环线房 低密居所 绿化率高 娱乐丰富,14200  元/平(均价),总价130万/套
梦东方·梦幻嘉善,商业类,在售,上海周边/嘉兴/碧云路与花海大道交汇处,低总价 低单价 小户型 环线房,10000  元/平(均价),总价49万/套
紫竹半岛花园,住宅,未开盘,闵行/吴泾/东川路333弄,环线房 现房 低密居所,57000  元/平(均价),
交投祥生白鹤郡,住宅,在售,上海周边/嘉兴/渔里街与新达路交叉口,低单价 低总价 环线房 低密居所,10300  元/平(均价),总价103万/套
东方懿德城,商业,在售,浦东/三林/懿行路603弄,低总价 环线房 现房 车位充足,70000  元/平(均价),
上湖名著花园,住宅,在售,上海周边/苏州/洋砂路9号,复式 环线房 低密居所 绿化率高,18300  元/平(均价),总价200万/套
锦城豪庭,住宅,在售,上海周边/嘉兴/姚庄大道与学仕路交汇处,低总价 小户型 环线房 低密居所,16500  元/平(均价),总价120万/套
恒顺·澜山悦,住宅,在售,上海周边/嘉兴/兴善大道与白水塘路交叉口,小户型 公交直达 低密居所 小型社区,17500  元/平(均价),总价135万/套
罗森宝现代创业城,商业类,未开盘,宝山/罗泾/潘泾路4333号,小户型 环线房 车位充足 购物方便,21000  元/平(均价),总价164万/套
紫御四季,住宅,在售,上海周边/南通/希望路紫御四季,低单价 低总价 环线房 低密居所,12000  元/平(均价),总价120万/套
紫御四季,别墅,在售,上海周边/南通/希望路紫御四季,低单价 低总价 环线房 大型社区,17000  元/平(均价),总价260万/套
小城春秋,住宅,在售,上海周边/嘉兴/福泉山路58号,环线房 现房 低密居所 购物方便,16000  元/平(均价),总价208万/套
大众湖滨花园,住宅,在售,上海周边/嘉兴/世纪大道188号,公交直达 环线房 现房 低密居所,17000  元/平(均价),总价153万/套
绿城留香园,住宅,在售,上海周边/嘉兴/亚欧路与茶士浜路交汇处,品牌房企 环线房 低密居所 车位充足,18300  元/平(均价),总价212万/套
老西门新苑,住宅,在售,黄浦/老西门/西藏南路688弄,环线房 绿化率高,132000  元/平(均价),总价1700万/套
金浩园,住宅,在售,杨浦/新江湾城/殷行路1555弄,地铁沿线 公交直达 现房 绿化率高,91000  元/平(均价),总价936万/套
嘉永南北干货市场,商业,在售,嘉定/江桥/张掖路355号,低总价 环线房 现房 娱乐丰富,55000  元/平(均价),
依云湖,住宅,在售,金山/亭林/博才路59弄,环线房 低密居所 绿化率高 公园,18432  元/平(均价),总价138万/套
东生金港,商业类,在售,浦东/临港新城/港辉路376号,低总价 环线房 现房 购物方便,23000  元/平(均价),
东方禾苑,住宅,在售,上海周边/嘉兴/商务大道与爱民路交汇处,品牌房企 复式 环线房,14500  元/平(均价),总价119万/套
东亚阳光里,商业,在售,浦东/泥城镇/青鸟路269弄,低总价 环线房 现房 配套齐全,35000  元/平(均价),
依云悦府,住宅,在售,上海周边/太仓/慧溪路15号,公交直达 环线房 现房 低密居所,14000  元/平(均价),总价119万/套
中交四季美庐,住宅,在售,上海周边/嘉兴/世纪大道与环西南路交汇处,环线房 低密居所 即将交房 购物方便,20000  元/平(均价),总价189万/套
云著深蓝,住宅,在售,松江/松江新城/松江区茸兴路与五昆路交叉口,环线房 低密居所 绿化率高,43000  元/平(均价),总价378万/套
金臣颐墅,别墅,在售,青浦/赵巷/业辉路399弄,环线房 低密居所 车位充足,71000  元/平(均价),总价852万/套
太仓佳源都市,住宅,在售,上海周边/太仓/郑和西路与北门街交汇处,低单价 环线房,12900  元/平(均价),总价165万/套
光语著,住宅,在售,奉贤/南桥/光宾路光语著,小户型 环线房 低密居所 绿化率高,32000  元/平(均价),总价208万/套
和源中环企业广场,写字楼,在售,静安/大宁/共和新路2993号,低总价 环线房 现房,45000  元/平(均价),
虹桥玫瑰公馆,住宅,在售,青浦/盈浦/淀湖路699弄,环线房 绿化率高 小型社区,43000  元/平(均价),总价404万/套
绿嘉兰园,住宅,在售,上海周边/嘉兴/嘉兴市海盐县，百步镇长水路南侧，横港路西侧,低单价 低总价 小户型 环线房,8800  元/平(均价),总价60万/套
水月轩,住宅,在售,上海周边/嘉兴/潭湘街与灵湖东路交汇处,低单价 复式 公交直达 环线房,10000  元/平(均价),总价175万/套
碧林湾,住宅,在售,闵行/七宝/中谊路888弄,地铁沿线 公交直达 低密居所 绿化率高,65000  元/平(均价),总价670万/套
项山商业广场,商业,在售,松江/泗泾/泽悦路55弄,地铁沿线 环线房 现房 车位充足,40000  元/平(均价),
宝地佘山1号,住宅,在售,松江/佘山/佘月路18弄,小户型 地铁沿线 环线房 现房,42000  元/平(均价),总价336万/套
万科翡翠滨江（二期）,住宅,在售,浦东/洋泾/滨江大道399弄,地铁沿线 环线房 现房 车位充足,110000  元/平(均价),总价2640万/套
绿地壹号街,商业,在售,嘉定/安亭/博园路8069号,地铁沿线 环线房 现房 配套齐全,37000  元/平(均价),
龙德景苑,住宅,在售,徐汇/徐家汇/淮海西路365弄1号,环线房 现房 车位充足,125000  元/平(均价),总价4500万/套
万和四季,住宅,在售,上海周边/太仓/光华路与和平路交汇处,低单价 环线房 现房 低密居所,13000  元/平(均价),总价133万/套
日月光伯爵湾,别墅,在售,嘉定/安亭/博园路8200弄,环线房 小型社区,38000  元/平(均价),总价650万/套
邑滨江,住宅,在售,浦东/梅园/福山路昌邑路,环线房 现房 绿化率高,121000  元/平(均价),总价1560万/套
安高东方御府,商业,在售,嘉定/嘉定新城/崇福路398弄,环线房 现房 成熟商圈,48000  元/平(均价),
圣骊河滨苑,住宅,在售,"杨浦/东外滩/龙江路317弄,龙江路388弄",环线房 绿化率高,90000  元/平(均价),总价782万/套
浦开·世纪珑墅,别墅,在售,浦东/张江/罗山路1739号,环线房 现房 低密居所,107000  元/平(均价),总价2911万/套
北蔡社区Z000501单元03-02,下期待开,03-03地块,浦东/北蔡/东至连波路，南至前程路，西至沪南路，北至龙汇路,,价格待定,
云麓里,住宅,在售,浦东/航头/航鹤路与航三路交汇处,环线房 低密居所 绿化率高,44000  元/平(均价),总价380万/套
云麓里,别墅,在售,浦东/航头/航鹤路与航三路交汇处（东南150米),低总价 环线房,55000  元/平(均价),总价480万/套
尚峰名邸,住宅,下期待开,浦东/杨思前滩/梁月路与芋秋路岔路口,小户型 复式 环线房 即将交房,价格待定,
三迪曼哈顿,写字楼,在售,"松江/松江大学城/广富林路600弄, 广富林路358弄",环线房 即将交房 车位充足 银行,33000  元/平(均价),
尚峰名邸,商业,下期待开,浦东/杨思前滩/梁月路与芋秋路岔路口,环线房 即将交房,价格待定,
公元2040,在售,叠加,浦东/祝桥/千汇路198弄,环线房 现房 大型社区 银行,600  万/套(总价),总价566万/套
钰丰商都,商业,在售,松江/泗泾/沪松公路2288弄、泗陈公路155弄,低单价 低总价 小户型 环线房,25000  元/平(均价),总价300万/套
象屿公园华府,住宅,在售,上海周边/太仓/姚泾南路6号,小户型 复式 环线房 低密居所,15500  元/平(均价),总价111万/套
恒文璞悦,住宅,在售,青浦/夏阳/华浦路333号,环线房 低密居所 绿化率高 菜市场,41000  元/平(均价),总价370万/套
